Temps;Distance (mm);Masse (g);K (raideur du ressort);Fluide d'amortissement;Degré d'ouverture;Date d'éxperience;Nom d'utilisateur;Numéro de l'essai
1.5756587982177734;398;;;;;;;
1.5871150493621826;404;;;;;;;
1.60009765625;424;;;;;;;
1.6083767414093018;412;;;;;;;
1.6206462383270264;442;;;;;;;
1.62888765335083;446;;;;;;;
1.6369123458862305;458;;;;;;;
1.6490988731384277;452;;;;;;;
1.6572368144989014;444;;;;;;;
1.6621294021606445;446;;;;;;;
1.6766340732574463;450;;;;;;;
1.6892848014831543;446;;;;;;;
1.69728684425354;448;;;;;;;
1.7109885215759277;436;;;;;;;
1.7187485694885254;422;;;;;;;
1.731031894683838;408;;;;;;;
1.7390358448028564;416;;;;;;;
1.7472360134124756;400;;;;;;;
1.7592248916625977;378;;;;;;;
1.767254114151001;370;;;;;;;
1.7802143096923828;346;;;;;;;
1.788374662399292;326;;;;;;;
1.8008458614349365;328;;;;;;;
1.8088805675506592;314;;;;;;;
1.8209328651428223;304;;;;;;;
1.829362154006958;286;;;;;;;
1.8416967391967773;264;;;;;;;
1.8496387004852295;260;;;;;;;
1.8622050285339355;252;;;;;;;
1.8702170848846436;232;;;;;;;
1.8785784244537354;218;;;;;;;
1.8906407356262207;204;;;;;;;
1.89935302734375;190;;;;;;;
1.9113783836364746;178;;;;;;;
1.919475793838501;164;;;;;;;
1.928659200668335;152;;;;;;;
1.9402313232421875;148;;;;;;;
1.9522507190704346;134;;;;;;;
1.9604449272155762;124;;;;;;;
1.9713029861450195;114;;;;;;;
1.9810593128204346;106;;;;;;;
1.9891257286071777;98;;;;;;;
2.0013723373413086;90;;;;;;;
2.009552001953125;86;;;;;;;
2.021847724914551;86;;;;;;;
2.02998423576355;80;;;;;;;
2.0425806045532227;78;;;;;;;
2.0505621433258057;78;;;;;;;
2.0586931705474854;74;;;;;;;
2.071004867553711;72;;;;;;;
2.079219102859497;78;;;;;;;
2.091449737548828;78;;;;;;;
2.0996882915496826;78;;;;;;;
2.111769914627075;80;;;;;;;
2.120042085647583;84;;;;;;;
2.132479429244995;90;;;;;;;
2.140601634979248;96;;;;;;;
2.1530466079711914;102;;;;;;;
2.160109043121338;110;;;;;;;
2.171821355819702;120;;;;;;;
2.1790823936462402;124;;;;;;;
2.1929657459259033;132;;;;;;;
