"x Ressort 40N.m-1 (mm)","x Ressort 50N.m-1 (mm)","x Ressort 100N.m-1 (mm)","Temps (s)"
13.69774341583252,7.404959201812744,19.172751903533936,0.3100000000000001
13.521921634674072,8.132779598236084,19.57346200942993,0.3200000000000001
16.54360294342041,9.408509731292725,20.34217119216919,0.3300000000000001
16.93204641342163,9.817397594451904,20.45665979385376,0.34000000000000014
15.521383285522461,11.142194271087646,21.52794599533081,0.35000000000000014
13.705921173095703,12.184858322143555,21.417546272277832,0.36000000000000015
13.701832294464111,12.704145908355713,21.110880374908447,0.37000000000000016
13.714098930358887,13.6077880859375,21.499323844909668,0.38000000000000017
12.826812267303467,14.31516408920288,21.217191219329834,0.3900000000000002
14.073920249938965,15.010273456573486,21.200835704803467,0.4000000000000002
12.385213375091553,16.981112957000732,19.786083698272705,0.4100000000000002
13.382899761199951,16.367781162261963,20.448482036590576,0.4200000000000002
11.820948123931885,17.77026653289795,18.45719814300537,0.4300000000000002
10.214018821716309,18.20777654647827,19.1400408744812,0.4400000000000002
9.674286842346191,18.142354488372803,17.13649034500122,0.45000000000000023
9.154999256134033,18.673908710479736,17.324578762054443,0.46000000000000024
8.39855670928955,18.70253086090088,15.394628047943115,0.47000000000000025
8.095979690551758,18.117821216583252,14.499163627624512,0.48000000000000026
6.9551825523376465,18.289554119110107,14.953029155731201,0.49000000000000027
6.366384029388428,18.265020847320557,15.58680534362793,0.5000000000000002
6.251895427703857,16.572225093841553,15.022540092468262,0.5100000000000002
5.1642537117004395,16.65400266647339,15.594983100891113,0.5200000000000002
4.906654357910156,15.04298448562622,14.478719234466553,0.5300000000000002
4.624521732330322,15.100228786468506,15.697205066680908,0.5400000000000003
4.34647798538208,14.695429801940918,15.36191701889038,0.5500000000000003
4.248344898223877,13.898098468780518,15.811693668365479,0.5600000000000003
3.7576794624328613,12.646901607513428,17.737555503845215,0.5700000000000003
3.8312792778015137,11.375260353088379,17.582178115844727,0.5800000000000003
4.354655742645264,10.132241249084473,19.005107879638672,0.5900000000000003
